booking_id,guest_id,booking_date,check_in_date,check_out_date,room_type_id,rate_code_id,channel_id,segment_id,policy_id,status,total_room_revenue,number_of_rooms,adults_count,children_count,cancellation_date,cancellation_reason_code,gross_revenue,gross_room_revenue,commission_amount,net_room_revenue,penalty_charged,deposit_paid
BKG_003743,G_01263,2024-08-25,2024-08-25,2024-08-29,RT_STD,RC_CORP,CH_CORP,Business,POL_FLEX,Checked-In,8000.0,1,1,1,,,8000.0,8000.0,0.0,8000.0,0.0,0.0
BKG_003744,G_01531,2024-08-25,2024-08-27,2024-09-01,RT_SUI,RC_CORP,CH_CORP,Business,POL_FLEX,Checked-In,30000.0,1,2,1,,,30000.0,30000.0,0.0,30000.0,0.0,0.0
BKG_003745,G_00435,2024-08-25,2024-09-05,2024-09-18,RT_STD,RC_RACK,CH_BKG,Leisure,POL_48H,Cancelled,0.0,1,2,0,2024-09-02,RSN_02,32500.0,0.0,0.0,0.0,0.0,0.0
BKG_003746,G_04069,2024-08-25,2024-09-20,2024-09-21,RT_SUI,RC_PROMO,CH_EXP,Leisure,POL_FLEX,Checked-In,6375.0,1,1,0,,,6375.0,6375.0,1147.5,5227.5,0.0,0.0
BKG_003747,G_00851,2024-08-25,2024-10-04,2024-10-15,RT_DLX,RC_RACK,CH_DIR,Leisure,POL_FLEX,Checked-In,41800.0,1,1,2,,,41800.0,41800.0,0.0,41800.0,0.0,0.0
BKG_003748,G_03060,2024-08-25,2024-10-27,2024-10-29,RT_DLX,RC_RACK,CH_EXP,Group,POL_FLEX,No-Show,3800.0,1,1,2,,,7600.0,3800.0,684.0,3116.0,3800.0,0.0
BKG_003749,G_05992,2024-08-25,2024-10-31,2024-11-14,RT_STD,RC_PROMO,CH_BKG,Leisure,POL_NONREF,Checked-In,29750.0,1,1,1,,,29750.0,29750.0,4462.5,25287.5,0.0,1.0
BKG_003750,G_03632,2024-08-25,2024-11-02,2024-11-03,RT_DLX,RC_PROMO,CH_DIR,Leisure,POL_FLEX,Checked-In,3230.0,1,2,1,,,3230.0,3230.0,0.0,3230.0,0.0,1.0
BKG_003751,G_04232,2024-08-25,2024-11-17,2024-11-19,RT_STD,RC_NONREF,CH_DIR,Leisure,POL_FLEX,Checked-In,3750.0,1,2,0,,,3750.0,3750.0,0.0,3750.0,0.0,1.0
BKG_003752,G_01535,2024-08-25,2024-12-20,2024-12-23,RT_OCN,RC_NONREF,CH_EXP,Group,POL_48H,Checked-In,11250.0,1,1,1,,,11250.0,11250.0,2025.0,9225.0,0.0,0.0
BKG_003753,G_05857,2024-08-25,2025-03-13,2025-03-22,RT_DLX,RC_RACK,CH_DIR,Leisure,POL_NONREF,Checked-In,34200.0,1,1,2,,,34200.0,34200.0,0.0,34200.0,0.0,1.0
BKG_003754,G_00423,2024-08-26,2024-08-29,2024-09-03,RT_STD,RC_CORP,CH_DIR,Business,POL_FLEX,Checked-In,10000.0,1,1,1,,,10000.0,10000.0,0.0,10000.0,0.0,0.0
BKG_003755,G_01778,2024-08-26,2024-08-29,2024-08-30,RT_DLX,RC_CORP,CH_DIR,Business,POL_FLEX,Checked-In,3040.0,1,2,1,,,3040.0,3040.0,0.0,3040.0,0.0,1.0
BKG_003756,G_00020,2024-08-26,2024-08-29,2024-09-03,RT_SUI,RC_CORP,CH_CORP,Business,POL_FLEX,Checked-In,30000.0,1,1,0,,,30000.0,30000.0,0.0,30000.0,0.0,0.0
BKG_003757,G_00224,2024-08-26,2024-08-29,2024-08-30,RT_SUI,RC_CORP,CH_CORP,Business,POL_FLEX,Cancelled,0.0,1,1,0,2024-08-26,RSN_03,6000.0,0.0,0.0,0.0,0.0,0.0
BKG_003758,G_02645,2024-08-26,2024-09-02,2024-09-09,RT_OCN,RC_PROMO,CH_CORP,Leisure,POL_FLEX,Checked-In,29750.0,1,2,0,,,29750.0,29750.0,0.0,29750.0,0.0,0.0
BKG_003759,G_02026,2024-08-26,2024-09-03,2024-09-04,RT_DLX,RC_PROMO,CH_DIR,Leisure,POL_FLEX,Checked-In,3230.0,1,1,0,,,3230.0,3230.0,0.0,3230.0,0.0,0.0
BKG_003760,G_01609,2024-08-26,2024-09-12,2024-09-26,RT_STD,RC_PROMO,CH_EXP,Leisure,POL_48H,Checked-In,29750.0,1,2,0,,,29750.0,29750.0,5355.0,24395.0,0.0,0.0
BKG_003761,G_05278,2024-08-26,2024-09-15,2024-09-21,RT_STD,RC_NONREF,CH_DIR,Leisure,POL_FLEX,Cancelled,0.0,1,1,1,2024-08-30,RSN_04,11250.0,0.0,0.0,0.0,0.0,1.0
BKG_003762,G_02190,2024-08-26,2024-09-18,2024-09-23,RT_STD,RC_RACK,CH_CORP,Leisure,POL_FLEX,Checked-In,12500.0,1,1,1,,,12500.0,12500.0,0.0,12500.0,0.0,0.0
BKG_003763,G_03222,2024-08-26,2024-09-24,2024-09-30,RT_STD,RC_NONREF,CH_DIR,Leisure,POL_NONREF,Checked-In,11250.0,1,2,0,,,11250.0,11250.0,0.0,11250.0,0.0,1.0
BKG_003764,G_01166,2024-08-26,2024-10-13,2024-10-23,RT_STD,RC_RACK,CH_BKG,Leisure,POL_FLEX,Checked-In,25000.0,1,1,1,,,25000.0,25000.0,3750.0,21250.0,0.0,0.0
BKG_003765,G_02289,2024-08-26,2024-10-16,2024-10-20,RT_DLX,RC_PROMO,CH_BKG,Leisure,POL_48H,Checked-In,12920.0,1,1,1,,,12920.0,12920.0,1938.0,10982.0,0.0,0.0
BKG_003766,G_04085,2024-08-26,2024-10-18,2024-10-26,RT_STD,RC_CORP,CH_DIR,Leisure,POL_NONREF,Checked-In,16000.0,1,1,0,,,16000.0,16000.0,0.0,16000.0,0.0,1.0
BKG_003767,G_05495,2024-08-26,2024-10-25,2024-11-05,RT_STD,RC_PROMO,CH_DIR,Leisure,POL_FLEX,Checked-In,23375.0,1,1,1,,,23375.0,23375.0,0.0,23375.0,0.0,1.0
BKG_003768,G_03233,2024-08-26,2024-10-29,2024-10-31,RT_OCN,RC_RACK,CH_DIR,Leisure,POL_48H,Checked-In,10000.0,1,1,1,,,10000.0,10000.0,0.0,10000.0,0.0,1.0
BKG_003769,G_02522,2024-08-26,2024-11-10,2024-11-13,RT_STD,RC_PROMO,CH_DIR,Leisure,POL_FLEX,Checked-In,6375.0,1,2,0,,,6375.0,6375.0,0.0,6375.0,0.0,1.0
BKG_003770,G_05804,2024-08-26,2024-11-11,2024-11-18,RT_STD,RC_PROMO,CH_BKG,Leisure,POL_FLEX,Checked-In,14875.0,1,2,0,,,14875.0,14875.0,2231.25,12643.75,0.0,0.0
BKG_003771,G_00457,2024-08-26,2024-11-17,2024-11-23,RT_STD,RC_PROMO,CH_CORP,Leisure,POL_48H,Cancelled,0.0,1,1,1,2024-08-30,RSN_05,12750.0,0.0,0.0,0.0,0.0,0.0
BKG_003772,G_04526,2024-08-26,2025-01-23,2025-02-04,RT_STD,RC_NONREF,CH_DIR,Group,POL_NONREF,Checked-In,22500.0,1,1,0,,,22500.0,22500.0,0.0,22500.0,0.0,1.0
BKG_003773,G_05543,2024-08-26,2025-01-31,2025-02-13,RT_STD,RC_NONREF,CH_BKG,Leisure,POL_NONREF,Checked-In,24375.0,1,1,0,,,24375.0,24375.0,3656.25,20718.75,0.0,1.0
BKG_003774,G_02565,2024-08-27,2024-08-27,2024-09-01,RT_STD,RC_CORP,CH_CORP,Business,POL_FLEX,Checked-In,10000.0,1,2,0,,,10000.0,10000.0,0.0,10000.0,0.0,0.0
BKG_003775,G_01026,2024-08-27,2024-08-27,2024-08-28,RT_STD,RC_CORP,CH_CORP,Business,POL_FLEX,Checked-In,2000.0,1,1,0,,,2000.0,2000.0,0.0,2000.0,0.0,0.0
BKG_003776,G_01593,2024-08-27,2024-08-29,2024-09-03,RT_STD,RC_CORP,CH_CORP,Business,POL_FLEX,Checked-In,10000.0,1,1,1,,,10000.0,10000.0,0.0,10000.0,0.0,0.0
BKG_003777,G_00959,2024-08-27,2024-08-29,2024-09-01,RT_STD,RC_CORP,CH_CORP,Business,POL_FLEX,Checked-In,6000.0,1,2,0,,,6000.0,6000.0,0.0,6000.0,0.0,0.0
BKG_003778,G_02124,2024-08-27,2024-09-03,2024-09-04,RT_STD,RC_PROMO,CH_EXP,Leisure,POL_FLEX,Checked-In,2125.0,1,1,1,,,2125.0,2125.0,382.5,1742.5,0.0,0.0
BKG_003779,G_02983,2024-08-27,2024-09-10,2024-09-14,RT_STD,RC_CORP,CH_DIR,Leisure,POL_FLEX,Checked-In,8000.0,1,1,1,,,8000.0,8000.0,0.0,8000.0,0.0,1.0
BKG_003780,G_02634,2024-08-27,2024-10-10,2024-10-12,RT_STD,RC_NONREF,CH_BKG,Leisure,POL_NONREF,Checked-In,3750.0,1,1,1,,,3750.0,3750.0,562.5,3187.5,0.0,1.0
BKG_003781,G_05860,2024-08-27,2024-10-13,2024-10-21,RT_STD,RC_PROMO,CH_BKG,Group,POL_FLEX,Checked-In,17000.0,1,1,0,,,17000.0,17000.0,2550.0,14450.0,0.0,0.0
BKG_003782,G_01854,2024-08-27,2024-10-19,2024-10-30,RT_SUI,RC_PROMO,CH_BKG,Leisure,POL_FLEX,Checked-In,70125.0,1,1,1,,,70125.0,70125.0,10518.75,59606.25,0.0,0.0
BKG_003783,G_03420,2024-08-27,2024-10-24,2024-10-29,RT_STD,RC_NONREF,CH_DIR,Leisure,POL_FLEX,Checked-In,9375.0,1,1,1,,,9375.0,9375.0,0.0,9375.0,0.0,1.0
BKG_003784,G_05872,2024-08-27,2024-10-24,2024-11-02,RT_DLX,RC_PROMO,CH_BKG,Group,POL_48H,Checked-In,29070.0,1,2,1,,,29070.0,29070.0,4360.5,24709.5,0.0,0.0
BKG_003785,G_03662,2024-08-27,2024-10-27,2024-11-10,RT_STD,RC_PROMO,CH_DIR,Leisure,POL_NONREF,Checked-In,29750.0,1,2,0,,,29750.0,29750.0,0.0,29750.0,0.0,1.0
BKG_003786,G_05026,2024-08-27,2024-10-30,2024-11-05,RT_STD,RC_NONREF,CH_DIR,Leisure,POL_FLEX,Cancelled,0.0,1,2,0,2024-09-13,RSN_06,11250.0,0.0,0.0,0.0,0.0,0.0
BKG_003787,G_04328,2024-08-27,2024-11-04,2024-11-09,RT_STD,RC_RACK,CH_BKG,Leisure,POL_FLEX,Checked-In,12500.0,1,1,1,,,12500.0,12500.0,1875.0,10625.0,0.0,0.0
BKG_003788,G_00232,2024-08-27,2024-12-19,2024-12-23,RT_SUI,RC_RACK,CH_DIR,Leisure,POL_FLEX,Cancelled,0.0,1,2,2,2024-12-16,RSN_06,30000.0,0.0,0.0,0.0,0.0,0.0
BKG_003789,G_02739,2024-08-27,2025-01-20,2025-02-02,RT_STD,RC_NONREF,CH_DIR,Leisure,POL_FLEX,Cancelled,0.0,1,2,0,2024-10-13,RSN_03,24375.0,0.0,0.0,0.0,0.0,1.0
BKG_003790,G_05469,2024-08-28,2024-08-28,2024-09-02,RT_OCN,RC_CORP,CH_CORP,Business,POL_FLEX,Checked-In,20000.0,1,1,2,,,20000.0,20000.0,0.0,20000.0,0.0,0.0
BKG_003791,G_02465,2024-08-28,2024-08-28,2024-08-30,RT_DLX,RC_CORP,CH_DIR,Business,POL_FLEX,Cancelled,3040.0,1,2,1,2024-08-28,RSN_06,6080.0,3040.0,0.0,3040.0,3040.0,1.0
BKG_003792,G_04108,2024-08-28,2024-08-29,2024-09-03,RT_DLX,RC_CORP,CH_CORP,Business,POL_FLEX,Checked-In,15200.0,1,1,0,,,15200.0,15200.0,0.0,15200.0,0.0,0.0
BKG_003793,G_04917,2024-08-28,2024-08-30,2024-08-31,RT_STD,RC_CORP,CH_CORP,Business,POL_FLEX,Checked-In,2000.0,1,1,1,,,2000.0,2000.0,0.0,2000.0,0.0,0.0
BKG_003794,G_02344,2024-08-28,2024-08-30,2024-09-02,RT_STD,RC_CORP,CH_CORP,Business,POL_FLEX,No-Show,2000.0,1,1,1,,,6000.0,2000.0,0.0,2000.0,2000.0,0.0
BKG_003795,G_04269,2024-08-28,2024-08-31,2024-09-02,RT_DLX,RC_CORP,CH_CORP,Business,POL_FLEX,Checked-In,6080.0,1,1,2,,,6080.0,6080.0,0.0,6080.0,0.0,0.0
BKG_003796,G_02502,2024-08-28,2024-09-24,2024-10-02,RT_STD,RC_PROMO,CH_DIR,Leisure,POL_FLEX,Checked-In,17000.0,1,2,0,,,17000.0,17000.0,0.0,17000.0,0.0,1.0
BKG_003797,G_01653,2024-08-28,2024-09-25,2024-09-29,RT_OCN,RC_CORP,CH_EXP,Group,POL_FLEX,Checked-In,16000.0,1,1,2,,,16000.0,16000.0,2880.0,13120.0,0.0,0.0
BKG_003798,G_01361,2024-08-28,2024-09-27,2024-10-11,RT_SUI,RC_RACK,CH_DIR,Leisure,POL_NONREF,Checked-In,105000.0,1,2,2,,,105000.0,105000.0,0.0,105000.0,0.0,1.0
BKG_003799,G_06000,2024-08-28,2024-09-27,2024-10-11,RT_DLX,RC_PROMO,CH_DIR,Leisure,POL_48H,Checked-In,45220.0,1,2,1,,,45220.0,45220.0,0.0,45220.0,0.0,1.0
BKG_003800,G_02548,2024-08-28,2024-09-29,2024-10-03,RT_STD,RC_NONREF,CH_EXP,Leisure,POL_FLEX,Checked-In,7500.0,1,2,0,,,7500.0,7500.0,1350.0,6150.0,0.0,0.0
BKG_003801,G_01519,2024-08-28,2024-10-09,2024-10-11,RT_OCN,RC_PROMO,CH_DIR,Group,POL_NONREF,Checked-In,8500.0,1,2,1,,,8500.0,8500.0,0.0,8500.0,0.0,1.0
BKG_003802,G_05288,2024-08-28,2024-10-10,2024-10-21,RT_OCN,RC_NONREF,CH_EXP,Leisure,POL_FLEX,Checked-In,41250.0,1,1,0,,,41250.0,41250.0,7425.0,33825.0,0.0,0.0
BKG_003803,G_02285,2024-08-28,2024-10-11,2024-10-12,RT_OCN,RC_PROMO,CH_EXP,Leisure,POL_FLEX,Cancelled,0.0,1,1,0,2024-09-14,RSN_06,4250.0,0.0,0.0,0.0,0.0,0.0
BKG_003804,G_02232,2024-08-28,2024-10-19,2024-10-28,RT_STD,RC_RACK,CH_EXP,Group,POL_FLEX,Checked-In,22500.0,1,2,0,,,22500.0,22500.0,4050.0,18450.0,0.0,0.0
BKG_003805,G_02787,2024-08-28,2024-10-23,2024-10-27,RT_STD,RC_PROMO,CH_DIR,Leisure,POL_FLEX,Checked-In,8500.0,1,2,0,,,8500.0,8500.0,0.0,8500.0,0.0,1.0
BKG_003806,G_04995,2024-08-28,2024-10-30,2024-11-10,RT_SUI,RC_NONREF,CH_BKG,Leisure,POL_FLEX,Checked-In,61875.0,1,1,0,,,61875.0,61875.0,9281.25,52593.75,0.0,0.0
BKG_003807,G_04732,2024-08-28,2024-11-13,2024-11-16,RT_STD,RC_RACK,CH_DIR,Leisure,POL_FLEX,Checked-In,7500.0,1,1,1,,,7500.0,7500.0,0.0,7500.0,0.0,1.0
BKG_003808,G_05936,2024-08-28,2024-11-29,2024-12-03,RT_SUI,RC_PROMO,CH_EXP,Leisure,POL_NONREF,Checked-In,25500.0,1,1,1,,,25500.0,25500.0,4590.0,20910.0,0.0,1.0
BKG_003809,G_04076,2024-08-28,2024-12-14,2024-12-20,RT_SUI,RC_RACK,CH_EXP,Leisure,POL_FLEX,Cancelled,0.0,1,2,1,2024-12-01,RSN_01,45000.0,0.0,0.0,0.0,0.0,0.0
BKG_003810,G_04968,2024-08-28,2025-01-01,2025-01-05,RT_STD,RC_CORP,CH_BKG,Leisure,POL_FLEX,Cancelled,0.0,1,1,1,2024-10-31,RSN_01,8000.0,0.0,0.0,0.0,0.0,0.0
BKG_003811,G_01194,2024-08-28,2025-03-04,2025-03-18,RT_DLX,RC_PROMO,CH_BKG,Leisure,POL_FLEX,Checked-In,45220.0,1,1,1,,,45220.0,45220.0,6783.0,38437.0,0.0,0.0
BKG_003812,G_02458,2024-08-29,2024-08-31,2024-09-05,RT_DLX,RC_CORP,CH_CORP,Business,POL_FLEX,Checked-In,15200.0,1,1,0,,,15200.0,15200.0,0.0,15200.0,0.0,0.0
BKG_003813,G_03944,2024-08-29,2024-08-31,2024-09-01,RT_SUI,RC_CORP,CH_CORP,Business,POL_FLEX,Checked-In,6000.0,1,1,1,,,6000.0,6000.0,0.0,6000.0,0.0,0.0
BKG_003814,G_04421,2024-08-29,2024-09-01,2024-09-03,RT_DLX,RC_CORP,CH_CORP,Business,POL_FLEX,Checked-In,6080.0,1,2,1,,,6080.0,6080.0,0.0,6080.0,0.0,0.0
BKG_003815,G_03920,2024-08-29,2024-09-01,2024-09-03,RT_STD,RC_CORP,CH_CORP,Business,POL_FLEX,Checked-In,4000.0,1,1,0,,,4000.0,4000.0,0.0,4000.0,0.0,0.0
BKG_003816,G_02707,2024-08-29,2024-09-01,2024-09-03,RT_DLX,RC_CORP,CH_DIR,Business,POL_FLEX,Checked-In,6080.0,1,1,2,,,6080.0,6080.0,0.0,6080.0,0.0,0.0
BKG_003817,G_05218,2024-08-29,2024-09-01,2024-09-02,RT_DLX,RC_CORP,CH_CORP,Business,POL_FLEX,No-Show,3040.0,1,1,0,,,3040.0,3040.0,0.0,3040.0,3040.0,0.0
BKG_003818,G_01825,2024-08-29,2024-09-01,2024-09-05,RT_DLX,RC_CORP,CH_CORP,Business,POL_FLEX,Checked-In,12160.0,1,1,0,,,12160.0,12160.0,0.0,12160.0,0.0,0.0
BKG_003819,G_00633,2024-08-29,2024-09-01,2024-09-04,RT_OCN,RC_CORP,CH_CORP,Business,POL_FLEX,Checked-In,12000.0,1,1,1,,,12000.0,12000.0,0.0,12000.0,0.0,0.0
BKG_003820,G_02245,2024-08-29,2024-09-03,2024-09-14,RT_SUI,RC_PROMO,CH_BKG,Group,POL_48H,Checked-In,70125.0,1,1,2,,,70125.0,70125.0,10518.75,59606.25,0.0,0.0
BKG_003821,G_00243,2024-08-29,2024-09-17,2024-09-19,RT_SUI,RC_PROMO,CH_BKG,Leisure,POL_FLEX,Cancelled,0.0,1,2,2,2024-09-14,RSN_01,12750.0,0.0,0.0,0.0,0.0,0.0
BKG_003822,G_01779,2024-08-29,2024-09-28,2024-10-07,RT_OCN,RC_CORP,CH_EXP,Group,POL_FLEX,Checked-In,36000.0,1,2,1,,,36000.0,36000.0,6480.0,29520.0,0.0,0.0
BKG_003823,G_04522,2024-08-29,2024-10-01,2024-10-11,RT_OCN,RC_RACK,CH_CORP,Leisure,POL_NONREF,Checked-In,50000.0,1,2,0,,,50000.0,50000.0,0.0,50000.0,0.0,1.0
BKG_003824,G_00037,2024-08-29,2024-10-03,2024-10-17,RT_SUI,RC_RACK,CH_DIR,Leisure,POL_FLEX,Cancelled,0.0,1,1,0,2024-09-30,RSN_05,105000.0,0.0,0.0,0.0,0.0,1.0
BKG_003825,G_01259,2024-08-29,2024-10-04,2024-10-07,RT_STD,RC_RACK,CH_BKG,Leisure,POL_FLEX,Checked-In,7500.0,1,2,0,,,7500.0,7500.0,1125.0,6375.0,0.0,0.0
BKG_003826,G_04398,2024-08-29,2024-10-17,2024-10-24,RT_DLX,RC_PROMO,CH_BKG,Leisure,POL_NONREF,Checked-In,22610.0,1,2,0,,,22610.0,22610.0,3391.5,19218.5,0.0,1.0
BKG_003827,G_04641,2024-08-29,2024-10-18,2024-10-25,RT_OCN,RC_RACK,CH_EXP,Group,POL_NONREF,Checked-In,35000.0,1,1,2,,,35000.0,35000.0,6300.0,28700.0,0.0,1.0
BKG_003828,G_00866,2024-08-29,2024-10-19,2024-10-20,RT_STD,RC_PROMO,CH_BKG,Leisure,POL_FLEX,Checked-In,2125.0,1,2,0,,,2125.0,2125.0,318.75,1806.25,0.0,0.0
BKG_003829,G_00712,2024-08-29,2024-10-31,2024-11-10,RT_STD,RC_RACK,CH_BKG,Group,POL_FLEX,Cancelled,0.0,1,2,0,2024-10-26,RSN_01,25000.0,0.0,0.0,0.0,0.0,0.0
BKG_003830,G_02042,2024-08-29,2024-11-03,2024-11-16,RT_STD,RC_PROMO,CH_EXP,Leisure,POL_FLEX,Cancelled,0.0,1,1,1,2024-09-28,RSN_01,27625.0,0.0,0.0,0.0,0.0,0.0
BKG_003831,G_04774,2024-08-29,2024-11-07,2024-11-14,RT_STD,RC_PROMO,CH_EXP,Leisure,POL_48H,Cancelled,0.0,1,2,0,2024-11-05,RSN_01,14875.0,0.0,0.0,0.0,0.0,0.0
BKG_003832,G_04536,2024-08-29,2024-11-16,2024-11-29,RT_STD,RC_NONREF,CH_BKG,Leisure,POL_48H,Checked-In,24375.0,1,1,0,,,24375.0,24375.0,3656.25,20718.75,0.0,0.0
BKG_003833,G_02375,2024-08-29,2024-11-20,2024-11-22,RT_SUI,RC_RACK,CH_BKG,Group,POL_FLEX,Checked-In,15000.0,1,1,2,,,15000.0,15000.0,2250.0,12750.0,0.0,0.0
BKG_003834,G_00475,2024-08-29,2025-05-01,2025-05-14,RT_STD,RC_NONREF,CH_EXP,Leisure,POL_NONREF,Checked-In,24375.0,1,2,0,,,24375.0,24375.0,4387.5,19987.5,0.0,1.0
BKG_003835,G_00091,2024-08-30,2024-08-30,2024-09-04,RT_SUI,RC_CORP,CH_CORP,Business,POL_FLEX,Checked-In,30000.0,1,2,0,,,30000.0,30000.0,0.0,30000.0,0.0,0.0
BKG_003836,G_02744,2024-08-30,2024-09-26,2024-10-05,RT_STD,RC_RACK,CH_EXP,Leisure,POL_FLEX,Checked-In,22500.0,1,2,0,,,22500.0,22500.0,4050.0,18450.0,0.0,0.0
BKG_003837,G_02087,2024-08-30,2024-10-08,2024-10-09,RT_STD,RC_RACK,CH_BKG,Leisure,POL_FLEX,Cancelled,0.0,1,1,1,2024-09-15,RSN_05,2500.0,0.0,0.0,0.0,0.0,0.0
BKG_003838,G_05188,2024-08-30,2024-10-10,2024-10-12,RT_DLX,RC_PROMO,CH_EXP,Leisure,POL_48H,Checked-In,6460.0,1,1,0,,,6460.0,6460.0,1162.8,5297.2,0.0,0.0
BKG_003839,G_00736,2024-08-30,2024-10-21,2024-11-02,RT_STD,RC_RACK,CH_DIR,Leisure,POL_FLEX,Checked-In,30000.0,1,2,0,,,30000.0,30000.0,0.0,30000.0,0.0,1.0
BKG_003840,G_02130,2024-08-30,2024-11-07,2024-11-17,RT_STD,RC_PROMO,CH_EXP,Leisure,POL_FLEX,Cancelled,0.0,1,2,0,2024-09-13,RSN_01,21250.0,0.0,0.0,0.0,0.0,0.0
BKG_003841,G_00951,2024-08-30,2024-11-23,2024-11-26,RT_STD,RC_PROMO,CH_BKG,Leisure,POL_FLEX,Checked-In,6375.0,1,2,0,,,6375.0,6375.0,956.25,5418.75,0.0,0.0
BKG_003842,G_01925,2024-08-30,2024-11-30,2024-12-09,RT_DLX,RC_PROMO,CH_EXP,Leisure,POL_FLEX,Checked-In,29070.0,1,1,2,,,29070.0,29070.0,5232.6,23837.4,0.0,0.0
BKG_003843,G_05430,2024-08-30,2024-12-03,2024-12-05,RT_DLX,RC_RACK,CH_BKG,Group,POL_NONREF,Checked-In,7600.0,1,1,2,,,7600.0,7600.0,1140.0,6460.0,0.0,1.0
BKG_003844,G_02814,2024-08-31,2024-09-01,2024-09-04,RT_STD,RC_CORP,CH_DIR,Business,POL_FLEX,Checked-In,6000.0,1,2,0,,,6000.0,6000.0,0.0,6000.0,0.0,0.0
BKG_003845,G_01056,2024-08-31,2024-09-01,2024-09-05,RT_STD,RC_CORP,CH_CORP,Business,POL_FLEX,Cancelled,0.0,1,1,0,2024-08-31,RSN_04,8000.0,0.0,0.0,0.0,0.0,0.0
BKG_003846,G_03332,2024-08-31,2024-09-03,2024-09-07,RT_DLX,RC_CORP,CH_CORP,Business,POL_FLEX,Checked-In,12160.0,1,1,0,,,12160.0,12160.0,0.0,12160.0,0.0,0.0
BKG_003847,G_03326,2024-08-31,2024-09-07,2024-09-15,RT_STD,RC_NONREF,CH_DIR,Leisure,POL_NONREF,Checked-In,15000.0,1,2,0,,,15000.0,15000.0,0.0,15000.0,0.0,1.0
BKG_003848,G_03843,2024-08-31,2024-09-08,2024-09-16,RT_STD,RC_PROMO,CH_EXP,Leisure,POL_FLEX,Checked-In,17000.0,1,2,0,,,17000.0,17000.0,3060.0,13940.0,0.0,0.0
BKG_003849,G_00029,2024-08-31,2024-09-19,2024-09-27,RT_SUI,RC_PROMO,CH_EXP,Leisure,POL_FLEX,Cancelled,0.0,1,2,0,2024-09-16,RSN_04,51000.0,0.0,0.0,0.0,0.0,0.0
BKG_003850,G_00981,2024-08-31,2024-10-07,2024-10-20,RT_STD,RC_RACK,CH_BKG,Leisure,POL_FLEX,Checked-In,32500.0,1,1,0,,,32500.0,32500.0,4875.0,27625.0,0.0,0.0
BKG_003851,G_04709,2024-08-31,2024-10-11,2024-10-14,RT_SUI,RC_NONREF,CH_EXP,Leisure,POL_NONREF,Checked-In,16875.0,1,1,0,,,16875.0,16875.0,3037.5,13837.5,0.0,1.0
BKG_003852,G_01104,2024-08-31,2024-10-22,2024-10-28,RT_STD,RC_RACK,CH_BKG,Leisure,POL_FLEX,Checked-In,15000.0,1,1,1,,,15000.0,15000.0,2250.0,12750.0,0.0,0.0
BKG_003853,G_00038,2024-08-31,2024-11-29,2024-12-09,RT_SUI,RC_RACK,CH_BKG,Leisure,POL_FLEX,Cancelled,0.0,1,2,0,2024-11-26,RSN_01,75000.0,0.0,0.0,0.0,0.0,0.0
BKG_003854,G_05316,2024-08-31,2025-01-10,2025-01-24,RT_STD,RC_RACK,CH_CORP,Leisure,POL_FLEX,Checked-In,35000.0,1,2,0,,,35000.0,35000.0,0.0,35000.0,0.0,0.0
BKG_003855,G_00819,2024-08-31,2025-01-12,2025-01-19,RT_STD,RC_RACK,CH_BKG,Leisure,POL_FLEX,Checked-In,17500.0,1,1,1,,,17500.0,17500.0,2625.0,14875.0,0.0,0.0
BKG_003856,G_00955,2024-08-31,2025-02-05,2025-02-13,RT_STD,RC_NONREF,CH_DIR,Leisure,POL_48H,Cancelled,0.0,1,2,0,2025-01-16,RSN_02,15000.0,0.0,0.0,0.0,0.0,0.0
BKG_003857,G_01276,2024-09-01,2024-09-02,2024-09-06,RT_OCN,RC_CORP,CH_CORP,Business,POL_FLEX,Checked-In,16000.0,1,2,1,,,16000.0,16000.0,0.0,16000.0,0.0,0.0
BKG_003858,G_02305,2024-09-01,2024-09-03,2024-09-07,RT_DLX,RC_CORP,CH_CORP,Business,POL_FLEX,Checked-In,12160.0,1,2,0,,,12160.0,12160.0,0.0,12160.0,0.0,0.0
BKG_003859,G_05796,2024-09-01,2024-09-03,2024-09-06,RT_SUI,RC_RACK,CH_DIR,Leisure,POL_48H,Checked-In,22500.0,1,2,1,,,22500.0,22500.0,0.0,22500.0,0.0,1.0
BKG_003860,G_01626,2024-09-01,2024-09-04,2024-09-09,RT_SUI,RC_CORP,CH_DIR,Business,POL_FLEX,Checked-In,30000.0,1,1,2,,,30000.0,30000.0,0.0,30000.0,0.0,1.0
BKG_003861,G_01969,2024-09-01,2024-09-10,2024-09-12,RT_STD,RC_PROMO,CH_DIR,Leisure,POL_FLEX,Checked-In,4250.0,1,2,0,,,4250.0,4250.0,0.0,4250.0,0.0,1.0
BKG_003862,G_03638,2024-09-01,2024-09-15,2024-09-22,RT_STD,RC_RACK,CH_EXP,Leisure,POL_FLEX,Checked-In,17500.0,1,1,1,,,17500.0,17500.0,3150.0,14350.0,0.0,0.0
BKG_003863,G_04526,2024-09-01,2024-10-04,2024-10-13,RT_STD,RC_NONREF,CH_BKG,Leisure,POL_48H,Checked-In,16875.0,1,2,0,,,16875.0,16875.0,2531.25,14343.75,0.0,0.0
